web-scraper-order,web-scraper-start-url,Date,Tourist_Home_Location,Scrape_Tagline,Scrape_Review_Text
"1733317005-2274","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 15 January 2018","Wales, UK","Spend a few hours wandering!","Great place to wander, but stroll off to the bazaar area below - hard work for the legs because of all the steps, but well worth it."
"1733317005-2275","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 15 January 2018","London, UK","Fun!","A stroll along the Mall was intriguing and no-one bothered you which was great. You could browse in a relaxed way.....until you decided to buy but even then the shopkeepers just wanted to ensure you got what you really wanted."
"1733317005-2276","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 January 2018","2 contributions","Superb","Mall road is basically for shopping you will find all branded as well as local shops. Christ church is located in Mall road we can view the majesty of Himalayan mountain views it's awesome."
"1733317005-2277","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 13 January 2018","New Delhi, India","Just another Mall road","This is one of the liveliest places in Shimla but sadly not many good places here to dine. Every tourist visiting Shimla does go and visit the Mall road. Many shops here for clothes, toys etc. There are 2 wine shops as well.Problem is getting to the Mall road. You can enter the mall road only by government operated lift and it is always crowded. So you have to wait in line for about 5-10 minutes before your turn comes to get into the lift. It has been some many years and they still are not able to built few other lifts. Also the lift closes at 9 pm."
"1733317005-2278","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or530-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 January 2018","Wellingborough, UK","Colourful, attractive main street","Shimla is one of those places that presents you with picturesque views wherever you turn. The Mall, which is the main commercial street of this hill station town, is no exception, with wooden shop and restaurant facades decorated in bright colours, a few attractive stone buildings left over from colonial times and a wide pedestrian thoroughfare. 
I was there in December and was lucky enough to enjoy two days of brilliant sunshine. Unlike other travellers who have left reviews here, I did not find the street overcrowded. Lively, certainly, but not uncomfortably so. Possibly this was due to the time of year.
The street is well provided for with useful shops, cafes and restaurants and is, of course, conveniently close to most of Shimla's other attractions.
If you're in Shimla, you should see it and, frankly you'd be hard pressed not to pass through it at some point anyway!"
"1733317014-2279","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 January 2018","Hyderabad, India","Nice","No vehicles allowed. Many shops and Best of all the mall Roads ever seen.
Shimla is a well managed town."
"1733317014-2280","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 29 January 2018","Mumbai, India","Mall Road","Actually the name The Mall confuses as it indicates may be shopping mall whereas it is not. The right name would be Mall Road.

The Mall Road is Main Street of Shimla which vibrant & lively full of shops eateries etc one of the best place to hang around in evening till late night. Have to appreciate the local administration for great effort towards the housekeeping & adequate lighting throughout. Will definitely loved it."
"1733317014-2281","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 January 2018","Noida, India","Beautiful mall road","Mall road is really the charm of shimla  and best place to visit in night , the lights and beauty of this place will surely make you happy."
"1733317014-2282","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 January 2018","Ludhiana, India","Every Colonial Hill Station","Every Colonial Hill Station in India has a Mall Road which is where the tourists flock. Shimla has it and so does Mussoorie. It's where all the cafes and restaurants and shopping joints are. No cars allowed. Enjoy a nice walk on the Mall Road while having a softie or just sit at one of the cafes and take the fresh hill atmosphere in along with your cuppa."
"1733317014-2283","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 January 2018","Chennai (Madras), India","Good Mall!!!","The mall was simply superb.  There are lots of things we can buy. Shoes, winter wear, bags, accessories are available at nominal rates."
"1733317014-2284","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 January 2018","Shimla, India","A must","The mall is a nice place to stroll and shop.
you could sit and enjoy the shimla weather. Vehicles are not allowed"
"1733317014-2285","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 26 January 2018","Toronto, Canada","Must visit.","Its the city center of shimla and one of the main attractions where the tourists visit to enjoy themselves.

Nice place for eating out."
"1733317014-2286","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 January 2018","Gurugram (Gurgaon), India","Loved the street","Mall road is one of its kind. Its a very happening place with lots of cafes around, people walking and a beautiful church on top along with some stunning views of the city. I went here twice during my short stay in Shimla."
"1733317014-2287","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 January 2018","New Delhi, India","Shopping area","Mall road had main market.. you can buy all kind of winter wear .. shoes.. bags at a very reasonable rate.."
"1733317014-2288","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or520-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 January 2018","Cornwall, UK","Grand Tour - Destination 1","Better to avoid mid afternoon as very busy but interesting architecture and history. Travelling 25 days up into the Himalayan foothills by foot/mule (before steam car and train) to escape the heat for 8 months a year......these Brits were made of stern stuff"
"1733317025-2289","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or510-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 6 February 2018","United Kingdom","Plenty to spend your rupees on!","An amazing array of shops and eating establishments ranging across the full spectrum of costs.  The colours of the pashminas and sarees is amaxing"
"1733317025-2290","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or510-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 February 2018","38 contributions","VDM vens","Best place to come and enjoy the ambiance of European cities. Very neat and clean. A photogenic spot. Lovely sunset to watch."
"1733317025-2291","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or510-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 February 2018","Edgewater, NJ","very nice","excellent place to be with your family and kids
no traffic no pollution, lots of shops to eat and shop
very clean"
"1733317025-2292","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or510-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 4 February 2018","Kanatal, India","Mall road","Good place to hang around. The only place in Shimla where I got to know about the lifestyle of Shimla. This is vehicle less market. No vehicles are allowed here. You have to park vehicle in nearby parking. You can try local food and dresses. Very relaxing in the evening. Loved it...  Must visit."
"1733317025-2293","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or510-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 4 February 2018","2 contributions","Nice place","Best place for purchase in shimla 
We had great time there... Lots of shops of purchasing.. And many dress collection for all"
"1733317025-2294","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or510-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 4 February 2018","Melbourne, Australia","Collection of shops and restaurants","The mall isn't exactly a tourist attraction more like a strip of shops and restaurants... It's quite busy during the day but is more relaxed in the evening. Shops are open until 8pm most restaurants don't serve lunch until 1pm.

It is hard work walking up and down the hills if elderly"
"1733317025-2295","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or510-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 February 2018","Panchkula, India","Vehicle and smoking less market....","Yes its true.

This is vehicle less market.
No vehicles are allowed here. Only govt and ambulance are allowed.

You have to park vehicle in nearby parking and use 2 lifts to reach mall road.

Yea its also smoking less. Smoking us prohibited here.

This is a market where clothe eating shops are there.

All the points of shimla can be covered from here.
Mall road, the ridge, wax museum, heritage museum, church, view point, lakkad bazar, jakhu temple.

All can be covered from mall."
